iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
70,7000000,2145.0874170579254,2333.5760511746844,151,298.1374853526606,226
71,7100000,2171.2529263746637,2408.913258812152,149,331.91683635501016,207
72,7200000,2174.101880710988,2394.7707998984165,149,314.28903258271464,218
73,7300000,2216.7817185827635,2365.0825833737904,151,312.79133924124113,220
74,7400000,2165.0524397663344,2349.1390260667554,153,316.7399751427347,215
75,7500000,2217.2882477935914,2286.0966523951593,158,309.8062182110895,212
76,7600000,2236.06660405337,2219.0546459420266,161,312.8586655776815,209
77,7700000,2266.272816025547,2068.9374317580946,173,306.48526086572633,217
78,7800000,2317.544006244179,2142.660241826892,166,320.24062944475594,208
79,7900000,2318.455339310396,1958.1191671625318,178,313.76949287343785,212
80,8000000,2289.1132884394265,2107.670514617632,164,306.1879360986579,202
