iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
15,15000000,4135.873786407767,3638.58407079646,206,226,1303.8781487013557,283.0769779398564,0.1,0.1772789876997222,0.1772789876997222,0.8227210123002778
16,16000000,4329.349112426035,3330.691056910569,169,246,1347.6173180522717,298.9210884848692,0.1,0.189540169994362,0.189540169994362,0.810459830005638
17,17000000,4140.990566037736,3901.415525114155,212,219,1345.1308277755886,299.66791903079246,0.1,0.1776032552386157,0.1776032552386157,0.8223967447613842
18,18000000,2338.617511520737,3761.7316017316016,217,231,1295.273291246352,297.2111097584745,0.1,0.0633808112754357,0.0633808112754357,0.9366191887245644
19,19000000,3938.73417721519,3719.086956521739,158,230,1345.5532349255127,296.5055016593793,0.1,0.1647855874530365,0.1647855874530365,0.8352144125469635
20,20000000,5621.739130434783,3868.272727272728,161,220,1350.366174446082,295.53221353917,0.1,0.2714432732618133,0.2714432732618133,0.7285567267381867
21,21000000,4719.833333333333,4139.567307692308,180,208,1335.5186545810325,293.83987051729594,0.1,0.2142864687305258,0.2142864687305258,0.7857135312694741
22,22000000,3543.785714285714,3710.9523809523807,140,231,1339.3768339453677,280.90205512781444,0.1,0.1397563746814356,0.1397563746814356,0.8602436253185644
23,23000000,3205.810810810811,4016.0633484162895,222,221,1358.51260869523,278.45403766210234,0.1,0.1183377680414975,0.1183377680414975,0.8816622319585025
24,24000000,4690.888888888889,3748.0,135,230,1415.8260060823031,265.5538630201322,0.1,0.2124521619119039,0.2124521619119039,0.787547838088096
25,25000000,5829.096774193548,3007.100371747212,155,269,1342.53482066604,276.5156581170184,0.1,0.2845842247342152,0.2845842247342152,0.7154157752657848
26,26000000,3791.39393939394,4037.077625570776,165,219,1335.7789967791834,286.37938570214976,0.1,0.1554481409039538,0.1554481409039538,0.8445518590960461
27,27000000,2962.060606060606,3766.3274336283184,165,226,1346.8415957431164,290.0661192103363,0.1,0.1028904975481229,0.1028904975481229,0.897109502451877
28,28000000,4198.831775700935,3744.137931034483,214,232,1303.97725522291,289.6679815070397,0.1,0.1812688472829262,0.1812688472829262,0.8187311527170738
29,29000000,5505.684931506849,3813.755458515284,146,229,1350.9926144594474,263.86821978765187,0.1,0.2640885282491111,0.2640885282491111,0.7359114717508888
30,30000000,5546.4375,4324.354066985646,160,209,1358.6963772028664,275.9483526504952,0.1,0.2666711556132957,0.2666711556132957,0.7333288443867043
31,31000000,4765.263157894737,3785.714285714286,133,231,1382.0361011943396,283.1486331703836,0.1,0.2171655095468637,0.2171655095468637,0.7828344904531362
32,32000000,5786.556291390729,3874.396551724138,151,232,1306.616054879501,280.12083877304144,0.1,0.2818882912253702,0.2818882912253702,0.7181117087746298
33,33000000,4842.374100719425,3572.2314049586776,139,242,1239.3038888593528,275.69954018039584,0.1,0.2220522894083732,0.2220522894083732,0.7779477105916268
34,34000000,5090.805369127517,3939.3777777777777,149,225,1285.9597150343195,276.8264476651994,0.1,0.2377962146536656,0.2377962146536656,0.7622037853463344
35,35000000,6526.666666666667,3995.022624434389,123,221,1312.6176955715946,259.0688083737172,0.1,0.3287915755674557,0.3287915755674557,0.6712084244325442
36,36000000,4711.311475409836,3752.6180257510728,183,233,1288.658282422521,261.32128669969524,0.1,0.2137464099248921,0.2137464099248921,0.7862535900751079
37,37000000,4899.338235294118,3306.25,136,240,1349.085030218312,268.83173191902176,0.1,0.225662298253691,0.225662298253691,0.7743377017463089
38,38000000,5370.928571428572,3479.875518672199,140,241,1358.7521592147052,273.5066389915121,0.1,0.255548564366968,0.255548564366968,0.7444514356330321
39,39000000,5514.4525547445255,3680.4583333333335,137,240,1344.341280212113,279.2528332803391,0.1,0.2646441620295019,0.2646441620295019,0.7353558379704981
40,40000000,4719.032258064516,3046.7924528301887,124,265,1351.9978558705272,287.08256602161623,0.1,0.2142357018957835,0.2142357018957835,0.7857642981042164
41,41000000,3995.163043478261,3051.794871794872,184,273,1349.0870763725584,286.4964822783985,0.1,0.1683616745447106,0.1683616745447106,0.8316383254552894
42,42000000,3381.894736842105,3408.00796812749,190,251,1287.215270793714,285.7068971980869,0.1,0.1294967988112491,0.1294967988112491,0.8705032011887509
43,43000000,3022.2950819672133,3507.469387755102,183,245,1340.2824401025064,282.2118911373845,0.1,0.1067077589256448,0.1067077589256448,0.8932922410743551
44,44000000,4368.443396226415,4111.754385964912,212,228,1350.1178837714162,272.28713298695305,0.1,0.1920177062788057,0.1920177062788057,0.8079822937211942
45,45000000,4990.740740740741,3136.2181818181816,135,275,1355.1649816506538,284.2777728624476,0.1,0.2314547825178707,0.2314547825178707,0.7685452174821292
46,46000000,4650.441176470588,3727.5833333333335,136,240,1288.9754103983255,282.1658544507561,0.1,0.2098888543027718,0.2098888543027718,0.7901111456972282
47,47000000,4375.524475524476,3803.24894514768,143,237,1360.252644099681,261.2786931985005,0.1,0.192466458095914,0.192466458095914,0.8075335419040859
48,48000000,5497.371794871795,2813.253424657534,156,292,1346.1965806245528,257.5136599292605,0.1,0.263561696813701,0.263561696813701,0.736438303186299
49,49000000,3856.293706293706,3759.7510373443984,143,241,1352.471840879895,254.5434333205748,0.1,0.1595610574665678,0.1595610574665678,0.8404389425334322
50,50000000,7129.152542372882,4126.652173913043,118,230,1282.5165184287926,260.73536125722205,0.1,0.3669731323789018,0.3669731323789018,0.6330268676210982
