iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
17,17000000,101.8481012658228,72.65753424657534,158,219,1398.1016437762112,350.930356341205,0.1,3.477364627285513,1.0,0.0
18,18000000,277.9468085106383,95.29292929292929,94,198,1423.3875912592573,344.18474109094325,0.1,9.591903073286051,1.0,0.0
19,19000000,257.3804347826087,119.18579234972678,92,183,1403.610559245957,341.6396421832779,0.1,8.877792874396135,1.0,0.0
20,20000000,259.6990291262136,124.4385026737968,103,187,1411.1433283747665,339.3208007852534,0.1,8.958299622437972,1.0,0.0
21,21000000,205.1404958677686,127.57777777777778,121,180,1390.017033122542,328.14689192993626,0.1,7.063906106519744,1.0,0.0
22,22000000,336.1449275362319,155.5,69,176,1361.5706758927915,305.00849879226337,0.1,11.612671095008052,1.0,0.0
23,23000000,253.1157894736842,154.98876404494382,95,178,1413.314170712638,281.09330741852995,0.1,8.729714912280702,1.0,0.0
24,24000000,336.45454545454544,151.6723163841808,88,177,1347.1239631873405,312.0786629981096,0.1,11.623421717171716,1.0,0.0
25,25000000,319.4864864864865,165.58757062146893,74,177,1358.1300977010849,290.6879799430396,0.1,11.034253003003004,1.0,0.0
26,26000000,317.85,146.82872928176795,80,181,1401.5064561887796,280.8865428998448,0.1,10.977430555555555,1.0,0.0
27,27000000,322.5211267605634,151.0054054054054,71,185,1409.2604134933747,278.03285059493817,0.1,11.139622456964007,1.0,0.0
28,28000000,225.5142857142857,165.31666666666666,105,180,1416.528099806847,308.80859028965864,0.1,7.771329365079365,1.0,0.0
29,29000000,309.46153846153845,154.53804347826087,78,184,1251.5511540477228,335.190137391862,0.1,10.68616452991453,1.0,0.0
30,30000000,308.5584415584416,155.7826086956522,77,184,1219.0547717941204,274.31972680628706,0.1,10.654806998557,1.0,0.0
31,31000000,352.29761904761904,149.45355191256832,84,183,1260.6110515103196,262.63735440501034,0.1,12.173528439153438,1.0,0.0
32,32000000,333.6320754716981,164.0268817204301,106,186,1224.0556887800533,271.5847459439739,0.1,11.52541928721174,1.0,0.0
33,33000000,329.632183908046,149.90217391304347,87,184,1226.5847302967604,270.8852732432392,0.1,11.38653416347382,1.0,0.0
34,34000000,286.5508474576271,157.43243243243242,118,185,1231.5511488992304,271.4306943732921,0.1,9.890654425612054,1.0,0.0
35,35000000,291.6666666666667,177.94350282485877,90,177,1216.2861228602894,271.4720188478926,0.1,10.068287037037038,1.0,0.0
36,36000000,306.247619047619,151.859375,105,192,1238.172127127929,260.47980878047525,0.1,10.574570105820106,1.0,0.0
37,37000000,317.11764705882354,155.63736263736263,85,182,1264.9851066125702,267.7568397013989,0.1,10.952001633986928,1.0,0.0
38,38000000,372.44594594594594,188.3257142857143,74,175,1210.0629352717326,244.71882248355337,0.1,12.873123123123122,1.0,0.0
39,39000000,115.78571428571428,161.34426229508196,168,183,1124.6699704726375,250.9118546151876,0.1,3.961309523809524,1.0,0.0
40,40000000,352.5168539325843,181.54494382022472,89,178,1232.8427398921287,273.5687176524892,0.1,12.181140761548066,1.0,0.0
41,41000000,332.8488372093023,179.36111111111111,86,180,1267.2874110245295,237.4191159907616,0.1,11.498223514211883,1.0,0.0
42,42000000,318.9186046511628,191.22346368715085,86,179,1239.2108449572809,232.14188010258928,0.1,11.01453488372093,1.0,0.0
43,43000000,348.56410256410254,192.58333333333331,78,180,1233.412761767937,252.6993648002411,0.1,12.04389245014245,1.0,0.0
44,44000000,332.0659340659341,183.8057142857143,91,175,1192.4126241462477,274.5251070913819,0.1,11.471039377289378,1.0,0.0
45,45000000,385.8709677419355,172.68648648648647,62,185,1261.085430566883,275.23613687795586,0.1,13.339269713261649,1.0,0.0
46,46000000,318.5308641975309,161.55494505494505,81,182,1419.683580931876,267.7570431281971,0.1,11.00107167352538,1.0,0.0
47,47000000,342.2413793103448,151.0744680851064,87,188,1425.6356834227408,307.383761834095,0.1,11.824353448275865,1.0,0.0
48,48000000,383.8035714285714,164.8,56,185,1443.2927670438314,294.1475835124849,0.1,13.26748511904762,1.0,0.0
49,49000000,350.4315789473684,192.6220930232558,95,172,1417.3475385959416,310.1871019641321,0.1,12.108735380116958,1.0,0.0
50,50000000,369.30555555555554,168.52173913043478,72,184,1416.387130303174,291.82169937737655,0.1,12.764081790123456,1.0,0.0
