iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
33,33000000,5205.085714285714,5631.911111111112,175,225,1425.2857640895706,566.3930506085825,0.01,0.245038544585425,0.245038544585425,0.7549614554145749
34,34000000,5143.349514563107,5713.539823008849,206,226,1313.531555879825,554.5720888865919,0.01,0.2411261139176214,0.2411261139176214,0.7588738860823786
35,35000000,3940.0995024875615,5622.825112107624,201,223,1320.7023725997951,558.049643506253,0.01,0.1648721127087399,0.1648721127087399,0.83512788729126
36,36000000,5517.539267015707,5772.681818181818,191,220,1361.207490038335,564.1552545561157,0.01,0.264839777370367,0.264839777370367,0.735160222629633
37,37000000,6239.934210526316,5639.461883408072,152,223,1377.9258387754044,578.667744345718,0.01,0.3106203752036703,0.3106203752036703,0.6893796247963297
38,38000000,4247.84140969163,5521.806167400881,227,227,1273.982164848353,581.9998627515155,0.01,0.1843747526659039,0.1843747526659039,0.8156252473340961
39,39000000,5789.0,5444.203539823009,170,226,1385.643217116603,575.1021685393754,0.01,0.2820431572610032,0.2820431572610032,0.7179568427389968
40,40000000,5295.723270440251,5666.635944700461,159,217,1266.0822131169057,574.5303960564967,0.01,0.2507825514395418,0.2507825514395418,0.7492174485604581
41,41000000,6537.341040462427,5672.279069767442,173,215,1319.9635082630089,573.5324984579753,0.01,0.3294680465453549,0.3294680465453549,0.6705319534546451
42,42000000,4903.607594936709,5487.743362831859,158,226,1379.4101599551468,572.6504443663679,0.01,0.2259328619371151,0.2259328619371151,0.7740671380628849
43,43000000,4984.69696969697,5631.863636363636,198,220,1252.9887096838092,572.3369409680068,0.01,0.2310717684145232,0.2310717684145232,0.7689282315854767
44,44000000,6450.122699386503,5256.565217391304,163,230,1435.7110565897283,566.7329578876553,0.01,0.3239407268536077,0.3239407268536077,0.6760592731463924
45,45000000,5139.119170984456,5667.657657657658,193,222,1399.0158908700955,561.4191916720183,0.01,0.240858022813426,0.240858022813426,0.759141977186574
46,46000000,5812.439024390244,5482.920353982301,164,226,1311.4329642029852,547.7183559361413,0.01,0.2835285670895937,0.2835285670895937,0.7164714329104063
47,47000000,6186.685393258427,5493.169642857143,178,224,1335.4768278266215,562.4623145341701,0.01,0.3072458185150624,0.3072458185150624,0.6927541814849376
48,48000000,5677.142857142857,5623.574660633484,182,221,1226.0966718825773,570.355166359828,0.01,0.2749543938111383,0.2749543938111383,0.7250456061888617
49,49000000,4843.118811881188,5567.737556561086,202,221,1340.8105059608386,573.7741417790553,0.01,0.2220994842600328,0.2220994842600328,0.7779005157399672
50,50000000,5027.810650887574,5442.599118942731,169,227,1477.4256542170124,583.3575100266775,0.01,0.2338040274335419,0.2338040274335419,0.7661959725664581
