iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
18,18000000,7855.67415730337,7560.08658008658,178,231,1022.76235637875,462.00577207986936,0.01,0.4130152512629279,0.4130152512629279,0.5869847487370721
19,19000000,7610.70652173913,7517.510917030568,184,229,1043.333345594841,471.612304216388,0.01,0.3974908280832174,0.3974908280832174,0.6025091719167825
20,20000000,7879.086294416244,7697.063829787234,197,235,1063.2494517874854,466.27616486416576,0.01,0.4144989571542979,0.4144989571542979,0.5855010428457021
21,21000000,7870.109289617486,7415.191489361702,183,235,1061.7214943953838,466.9570353557813,0.01,0.4139300541599852,0.4139300541599852,0.5860699458400148
22,22000000,7212.128712871287,7816.95652173913,202,230,1062.4922754341285,466.64529070052026,0.01,0.3722316114497473,0.3722316114497473,0.6277683885502527
23,23000000,7522.091836734694,7720.0,196,229,1006.091129170602,465.9339165344945,0.01,0.3918750173791751,0.3918750173791751,0.6081249826208248
24,24000000,7969.101796407185,7701.145374449339,167,227,1037.1957835648532,470.6260913743536,0.01,0.4202035423433686,0.4202035423433686,0.5797964576566313
25,25000000,6715.515151515152,7645.565610859729,165,221,982.0491238201746,470.2729938108838,0.01,0.3407595393716627,0.3407595393716627,0.6592404606283373
26,26000000,7083.316326530612,7395.497835497836,196,231,1054.4035272440535,467.9915386110928,0.01,0.3640683371799241,0.3640683371799241,0.635931662820076
27,27000000,7617.434554973822,7691.964285714285,191,224,1023.6716682998964,466.146226602533,0.01,0.3979172061835813,0.3979172061835813,0.6020827938164186
28,28000000,8061.593406593406,7775.159817351599,182,219,1033.3110321373415,470.8647527345137,0.01,0.4260650468388355,0.4260650468388355,0.5739349531611644
29,29000000,7740.949720670391,7375.27027027027,179,222,1019.2880951347512,468.1453188825655,0.01,0.40574477776041,0.40574477776041,0.5942552222395899
30,30000000,8036.369047619048,7817.207207207207,168,222,993.3150319712654,475.2478299870865,0.01,0.4244664943514717,0.4244664943514717,0.5755335056485282
31,31000000,8273.125,7666.488888888889,176,225,1014.8373668683404,467.0812130169055,0.01,0.4394705155423176,0.4394705155423176,0.5605294844576825
32,32000000,8201.011235955057,7722.772727272727,178,220,1055.2614547969515,469.17249634859496,0.01,0.4349004237114646,0.4349004237114646,0.5650995762885354
33,33000000,7927.860962566845,8115.231481481482,187,216,1053.4977026908782,466.3088131171089,0.01,0.4175899719615225,0.4175899719615225,0.5824100280384774
34,34000000,7735.254237288135,7929.680365296804,177,219,1059.2987262067754,469.04713843153337,0.01,0.4053838358178735,0.4053838358178735,0.5946161641821265
35,35000000,7543.262032085561,8029.142857142857,187,210,1012.0689305538984,466.4426065596247,0.01,0.3932166438788023,0.3932166438788023,0.6067833561211977
36,36000000,8267.8612716763,7870.138248847927,173,217,998.3563669871198,469.366939009495,0.01,0.4391369353703412,0.4391369353703412,0.5608630646296587
37,37000000,8456.047904191617,7744.587155963302,167,218,1019.3053229328546,471.3480295027928,0.01,0.4510629553656083,0.4510629553656083,0.5489370446343916
38,38000000,7289.162303664922,7753.094170403588,191,223,982.1773708100844,471.4608954270232,0.01,0.377113489252823,0.377113489252823,0.6228865107471769
39,39000000,8360.254777070064,7641.793721973094,157,223,970.5602744495984,468.6479969430633,0.01,0.4449922226350685,0.4449922226350685,0.5550077773649315
40,40000000,7872.402234636871,8278.697674418605,179,215,1032.8030360580944,477.28807029036176,0.01,0.414075365799732,0.414075365799732,0.585924634200268
41,41000000,8824.242424242424,8249.903381642513,165,207,1033.6581613084047,468.54922990349695,0.01,0.4743966807720411,0.4743966807720411,0.5256033192279588
42,42000000,8272.857142857143,8378.653846153846,147,208,988.5260028850702,473.7026868495563,0.01,0.4394535405340564,0.4394535405340564,0.5605464594659436
43,43000000,8061.090909090909,8149.579439252337,165,214,1171.9424835108314,507.8620980729453,0.01,0.4260332018816128,0.4260332018816128,0.5739667981183871
44,44000000,8578.43373493976,8474.62311557789,166,199,1155.5100393402568,525.4351693807722,0.01,0.4588189571874748,0.4588189571874748,0.5411810428125252
45,45000000,6530.865384615385,8474.245283018869,208,212,1227.724559944824,527.7048823266592,0.01,0.329057662449088,0.329057662449088,0.670942337550912
46,46000000,8288.10650887574,8211.32701421801,169,211,1157.9824118233205,526.4259171837446,0.01,0.4404199441601914,0.4404199441601914,0.5595800558398085
47,47000000,8518.816568047338,8130.192307692308,169,208,1155.2269418853482,523.9386052550536,0.01,0.4550408167589174,0.4550408167589174,0.5449591832410825
48,48000000,8125.6,8403.756097560976,175,205,1153.7787110318045,526.7178273841306,0.01,0.4301213599923952,0.4301213599923952,0.5698786400076048
49,49000000,8692.81045751634,8223.981042654028,153,211,1224.7535032814976,525.8242675514907,0.01,0.4660673948804676,0.4660673948804676,0.5339326051195323
50,50000000,9430.20134228188,8651.31313131313,149,198,1237.8994926837509,527.950269639781,0.01,0.5127983359600672,0.5127983359600672,0.4872016640399328
